id,province,name,Latitude,Longitude,Type,Name_Type,Year
19022,Henan,Chenhuadian Town Protestant Church,34.078372,114.08099,1,Protestantism,1987
19023,Henan,Dingzhuang Mosque,34.117846,114.254008,5,Islam,1982
19024,Henan,Zhangzhong Protestant Church,33.96851,114.235179,1,Protestantism,1991
19025,Henan,Xin'en Protestant Church,34.095215,114.19067,1,Protestantism,1980
19026,Henan,Zhile Protestant Church,33.966195,114.155241,1,Protestantism,1987
19027,Henan,Nanwu Protestant Church,33.896401,114.26826,1,Protestantism,1987
19028,Henan,Xingguo Temple,34.051015,114.21448,3,Buddhism,1995
19029,Henan,Dingqiao Mosque,34.144099,114.283525,5,Islam,1986
19030,Henan,City Mosque,34.104659,114.197531,5,Islam,2003
19031,Henan,Pengdian Protestant Church,34.19057,114.205032,1,Protestantism,1986
19032,Henan,Xin'en Church,34.095215,114.19067,1,Protestantism,1986
19033,Henan,Lütun Mosque,33.960965,114.186127,5,Islam,1986
19034,Henan,Mafangzhai Protestant Church,34.147924,114.224803,1,Protestantism,1986
19035,Henan,Guangfu Temple,34.150872,114.251289,3,Buddhism,1986
19036,Henan,Wangbei Protestant Church,33.891131,114.143239,1,Protestantism,1987
19037,Henan,Taobei Protestant Church,33.829545,114.24482,1,Protestantism,1986
19038,Henan,Houzhi Protestant Church,34.053718,114.208011,1,Protestantism,1987
19039,Henan,Bailiang Protestant Church,34.092065,114.138557,1,Protestantism,1987
19040,Henan,Yinü Protestant Church,34.035708,114.153116,1,Protestantism,1986
19041,Henan,Hanliangsi Mosque,33.929672,114.126281,5,Islam,1986
19042,Henan,Shilipu Village Protestant Church,34.142149,114.19933,1,Protestantism,1995
19043,Henan,Jiazhuang Protestant Church,34.068573,114.167122,1,Protestantism,1999
19044,Henan,Pingningcheng Church,33.819021,114.148687,1,Protestantism,1985
19045,Henan,Gangyang Protestant Church,33.916892,113.612752,1,Protestantism,2002
19046,Henan,Zhangzhuang Protestant Church,33.82265,113.526514,1,Protestantism,1985
19047,Henan,Xiezhuang Village Mosque,33.8478,113.4494,5,Islam,1984
19048,Henan,Guanyinsi Protestant Church,34.004829,113.459503,1,Protestantism,1993
19049,Henan,Yingqiao Hui Muslim Town Protestant Church,33.959867,113.59922,1,Protestantism,1997
19050,Henan,Gangcao Mosque,33.965322,113.487872,5,Islam,1965
19051,Henan,Houchen Village Protestant Church,33.961763,113.429644,1,Protestantism,1973
19052,Henan,Mailingxi Village Mosque,33.774427,113.653812,5,Islam,1959
19053,Henan,Guishan Temple,33.82188,113.413483,4,Daoism,1988
19054,Henan,汾chen Township Houhezhuang Mosque Democratic Management Committee,33.969135,113.538062,5,Islam,1951
19055,Henan,Cuizhuang Village Protestant Church,33.810176,113.573892,1,Protestantism,1991
19056,Henan,Lingwu Temple,33.824812,113.443047,4,Daoism,1996
19057,Henan,Jiangwan Protestant Church,33.876824,113.483781,1,Protestantism,1982
19058,Henan,Xuzhuang Protestant Church,33.82184,113.424327,1,Protestantism,1996
19059,Henan,Zhaozhuang Village Protestant Church,33.929357,113.570744,1,Protestantism,1990
19060,Henan,Yanzhainan Protestant Church,33.965322,113.487872,1,Protestantism,1995
19061,Henan,Hutouli Village Protestant Church,33.843808,113.556133,1,Protestantism,2000
19062,Henan,Zhaotang Protestant Church,33.858963,113.481831,1,Protestantism,1995
19063,Henan,Shuangmiao Township Protestant Church,33.906859,113.641239,1,Protestantism,1998
19064,Henan,Donggaozhuang Protestant Church,33.806274,113.663878,1,Protestantism,1982
19065,Henan,Nanjie Mosque,33.843927,113.481804,5,Islam,1997
19066,Henan,Zhongji Village Protestant Church,33.90119,113.56609,1,Protestantism,1995
19067,Henan,Fanhu Township Protestant Church,33.828561,113.727969,1,Protestantism,1995
19068,Henan,Houtang Village Mosque,33.824812,113.443047,5,Islam,1988
19069,Henan,Yuhuang Temple,33.830104,113.589368,4,Daoism,1992
19070,Henan,Nanguan Mosque,33.846369,113.482453,5,Islam,1827
19071,Henan,Wangmeng Mosque,33.969135,113.538062,5,Islam,1975
19072,Henan,Qianming Temple Democratic Management Committee,33.786974,113.529559,3,Buddhism,1998
19073,Henan,Luzhuang Mosque,33.950041,113.619245,5,Islam,1992
19074,Henan,Shuang Temple Township Protestant Church,33.914184,113.638695,1,Protestantism,2000
19075,Henan,Fanhu Township Religious Site,33.815891,113.690127,1,Protestantism,1997
19076,Henan,Beisunzhuang Church,33.815251,113.55892,1,Protestantism,1994
19077,Henan,Wangluo Town Xi Village Protestant Church,33.900946,113.556613,1,Protestantism,1974
19078,Henan,Sanligouchenzhuang Mosque,33.842802,113.499508,5,Islam,1982
19079,Henan,Shantoudian Village Protestant Church,33.786974,113.529559,1,Protestantism,1995
19080,Henan,Liying Protestant Church,34.003386,113.527922,1,Protestantism,1995
19081,Henan,Houji Village Mosque,33.790398,113.630481,5,Islam,1981
19082,Henan,Beijie Mosque,33.849677,113.482179,5,Islam,1984
19083,Henan,Zhifang Church,33.814267,113.743064,1,Protestantism,1998
19084,Henan,Shiyangjie Mosque,33.84824,113.475255,5,Islam,1908
19085,Henan,Mazhuang Church,33.786974,113.529559,1,Protestantism,1980
19086,Henan,Cigou Mosque,33.830104,113.589368,5,Islam,1980
19087,Henan,Renzhuang Protestant Church,34.000206,113.487771,1,Protestantism,1973
19088,Henan,Shiyuanzhang Protestant Church,33.965322,113.487872,1,Protestantism,1975
19089,Henan,Liyuan Village Church,34.147274,113.159712,1,Protestantism,1983
19090,Henan,Chenzhuang Protestant Church Management Group,34.107529,113.575755,1,Protestantism,2000
19091,Henan,Songlian Village Protestant Church,34.117726,113.552827,1,Protestantism,1993
19092,Henan,Haizhuang Mosque,34.113021,113.489844,5,Islam,1999
19093,Henan,Bazhuang Village Temple Management Committee,34.117726,113.552827,3,Buddhism,2003
19094,Henan,Zhehe Protestant Church,34.117726,113.552827,1,Protestantism,1998
19095,Henan,Chenkou Protestant Church,34.12195,113.44376,1,Protestantism,1999
19096,Henan,Dugangsi Church,34.113021,113.489844,1,Protestantism,1993
19097,Henan,Wangzhuang Protestant Church,34.235361,113.413771,1,Protestantism,1995
19098,Henan,Shanhuo Mosque Management Committee,34.187879,113.613462,5,Islam,1950
19099,Henan,Liangbei Town Church,34.128577,113.428386,1,Protestantism,1997
19100,Henan,Jiangzhuang Protestant Church,34.112835,113.604294,1,Protestantism,1993
19101,Henan,Tongxin Mosque,34.184165,113.234009,5,Islam,1996
19102,Henan,Zhangzhuang Village Protestant Church,34.105246,113.504894,1,Protestantism,1984
19103,Henan,Hezhaili Village Protestant Church,34.16316,113.673114,1,Protestantism,1995
19104,Henan,Wangzhuang Church,34.20185,113.703555,1,Protestantism,1988
19105,Henan,Tiefo Buddhist Temple,34.308501,113.773707,3,Buddhism,2000
19106,Henan,Zhouzhuang Church,34.298484,113.792313,1,Protestantism,1996
19107,Henan,Gufosi Protestant Church,34.188775,113.944088,1,Protestantism,1995
19108,Henan,Changge City Protestant Association,34.217082,113.804202,10,Protestantism,1997
19109,Henan,Shigu Mosque Management Committee,34.158566,113.669326,5,Islam,1942
19110,Henan,Lihekou Protestant Church,34.270219,113.928016,1,Protestantism,1998
19111,Henan,Beizhangzhuang Church,34.274251,113.733605,1,Protestantism,2001
19112,Henan,Jiaomenzhuang Mosque,34.21616,114.104295,5,Islam,1965
19113,Henan,Taipingdian Protestant Church,34.228866,113.725744,1,Protestantism,2000
19114,Henan,Yujing Village Protestant Church,34.173254,113.803169,1,Protestantism,1999
19115,Henan,Nanxijie Village Protestant Activity Center,34.158566,113.669326,1,Protestantism,1995
19116,Henan,Zhongyuedian Protestant Church,34.194055,113.705045,1,Protestantism,1995
19117,Henan,Qinzhuang Village Church,34.171987,113.755976,1,Protestantism,1999
19118,Henan,Wanzhang Protestant Church,34.19748,113.783626,1,Protestantism,1995
19119,Henan,Dazhou Village Protestant Church,34.285232,113.88429,1,Protestantism,2000
19120,Henan,Yangshugang Village Protestant Church,34.311905,113.748972,1,Protestantism,1995
19121,Henan,Poliwang Village Protestant Church,34.188775,113.944088,1,Protestantism,1998
19122,Henan,Ganghu Church,34.294759,113.71269,1,Protestantism,1995
19123,Henan,Neiguansun Village Temple,34.251318,113.941935,4,Daoism,2002
19124,Henan,Duzhuang Protestant Church,34.20973,113.935385,1,Protestantism,1980
19125,Henan,Lizhuang Protestant Church,34.197726,113.830043,1,Protestantism,1993
19126,Henan,Qiaobei Village Protestant Church,34.294111,113.771021,1,Protestantism,1985
19127,Henan,Dazhou Town Protestant Church,34.277737,113.866702,1,Protestantism,1995
19128,Henan,Sulou Village Protestant Church,34.233591,113.614655,1,Protestantism,1995
19129,Henan,Zhaoyang Church,34.183583,113.709328,1,Protestantism,1995
19130,Henan,City District Mosque,34.241,113.772,5,Islam,1996
19131,Henan,Shiqiao Village Protestant Activity Center,34.262609,113.884804,1,Protestantism,2000
19132,Henan,Yingzhang Village Protestant Church,34.219339,113.644543,1,Protestantism,1995
19133,Henan,Liliangdian Protestant Church,34.329748,113.806465,1,Protestantism,1992
19134,Henan,Gangliu Village Mosque,34.198555,113.757691,5,Islam,1950
19135,Henan,Ganghe Village Mosque,34.161583,113.689808,5,Islam,1982
19136,Henan,Caoniantou Protestant Church,34.177287,114.111714,1,Protestantism,1980
19137,Henan,Sunzhuang Protestant Church,34.223722,113.609375,1,Protestantism,1998
19138,Henan,Xiaoxiezhuang Protestant Church,34.272924,113.863597,1,Protestantism,2000
19139,Henan,Fanlou Protestant Church,34.210678,113.736282,1,Protestantism,1998
19140,Henan,Podong Church,34.214233,113.658611,1,Protestantism,1998
19141,Henan,Hujie Protestant Church,34.269014,113.855842,1,Protestantism,1979
19142,Henan,Dameng Village Protestant Church,34.313878,113.808531,1,Protestantism,1996
19143,Henan,Qiaozhuang Village Protestant Church,34.168797,113.699885,1,Protestantism,1998
19144,Henan,Yangzhai Protestant Church,34.216685,113.771526,1,Protestantism,1995
19145,Henan,Xizhuang Protestant Church,34.271076,113.848742,1,Protestantism,1995
19146,Henan,Luohe City Catholic Church,33.573646,114.034119,2,Catholicism,1921
19147,Henan,Luohe City Islamic Association,33.581606,114.017743,5,Islam,1997
19148,Henan,Luohe City East Mosque,33.564814,114.060234,5,Islam,2004
19149,Henan,Luohe City Protestant Association,33.556275,114.00647,10,Protestantism,1997
19150,Henan,Luohe City Protestant Three-self Patriotic Movement Committee,33.556275,114.00647,10,Protestantism,1997
19151,Henan,Shuanglong Temple,33.575567,113.993333,3,Buddhism,1963
19152,Henan,Yuanhui District West Mosque,33.556275,114.00647,5,Islam,1987
19153,Henan,Jinjianglu Protestant Church,33.556716,114.027579,1,Protestantism,1998
19154,Henan,Binhelu Protestant Church,33.556275,114.00647,1,Protestantism,1990
19155,Henan,Nanguan Protestant Church,33.575567,113.993333,1,Protestantism,1954
19156,Henan,Luohe City South Mosque Democratic Management Committee,33.556275,114.00647,5,Islam,1884
19157,Henan,Yaozhang Protestant Church,33.678002,113.85892,1,Protestantism,1981
19158,Henan,Gedangzhang Church,33.587239,114.006944,1,Protestantism,1992
19159,Henan,Hedongwang Protestant Church,33.528129,114.067839,1,Protestantism,1988
19160,Henan,Wuqi Protestant Church,33.68525,114.211106,1,Protestantism,1996
19161,Henan,Laowo Town Protestant Church,33.68525,114.211106,1,Protestantism,1998
19162,Henan,Liyuanzhou Village Church,33.575051,114.101315,1,Protestantism,1997
19163,Henan,Tielu Protestant Church,33.68525,114.211106,1,Protestantism,1998
19164,Henan,Erlang Protestant Church,33.68525,114.211106,1,Protestantism,1998
19165,Henan,Yuzhuang Church,33.587239,114.006944,1,Protestantism,1990
19166,Henan,Xuzhai Protestant Church,33.68525,114.211106,1,Protestantism,1995
19167,Henan,Niuzhao Church,33.587239,114.006944,1,Protestantism,1990
19168,Henan,Halal Foods Management Office,33.433158,113.599397,5,Islam,2002
19169,Henan,Jiangdian Catholic Church,33.52555,113.670466,2,Catholicism,1997
19170,Henan,Wuyangxian Protestant Association,33.433158,113.599397,10,Protestantism,1978
19171,Henan,Peizhuang Mosque,33.548442,113.778931,5,Islam,1948
19172,Henan,Xidajie Mosque,33.430964,113.592007,5,Islam,1975
19173,Henan,Hebeijie Mosque,33.639288,113.726837,5,Islam,1948
19174,Henan,Beiwudu Catholic Church,33.621296,113.697819,2,Catholicism,1948
19175,Henan,Beiwudu Town Mosque,33.621296,113.697819,5,Islam,1997
19176,Henan,Xiexi Mosque,33.456399,113.530501,5,Islam,1996
19177,Henan,Shunhejie Mosque,33.619769,113.698601,5,Islam,1947
19178,Henan,Dagouqiao Church,33.765856,113.928306,1,Protestantism,1999
19179,Henan,Wangmeng Church,33.92709,113.962041,1,Protestantism,1992
19180,Henan,Qili Church,33.841963,113.940283,1,Protestantism,2003
19181,Henan,Gejia Church,33.870007,114.077609,1,Protestantism,1999
19182,Henan,Anqing Church,33.763011,113.904959,1,Protestantism,1999
19183,Henan,Datian Church,33.865197,113.896646,1,Protestantism,1998
19184,Henan,Huangdi Temple Church,33.76547,113.994752,1,Protestantism,2003
19185,Henan,Fancheng Church,33.814873,113.963527,1,Protestantism,1996
19186,Henan,Guxiang Village Church,33.871292,113.926237,1,Protestantism,1987
19187,Henan,Taichen Church,33.765856,113.928306,1,Protestantism,1999
19188,Henan,Linya Zhang Church,33.765856,113.928306,1,Protestantism,1999
19189,Henan,Dazhou Village Church,33.754184,113.886394,1,Protestantism,1999
19190,Henan,Muxianlü Church,33.726961,113.929659,1,Protestantism,1999
19191,Henan,Shiqiaoli Church,33.870007,114.077609,1,Protestantism,1998
19192,Henan,Bianliu Church,33.83776,114.123688,1,Protestantism,1984
19193,Henan,Fancheng Hui Muslim Town Mosque,33.872711,113.808192,5,Islam,1911
19194,Henan,Wocheng Town Protestant Church,33.957,114.034,1,Protestantism,1999
19195,Henan,Guaizili Village Church,33.857756,113.979993,1,Protestantism,2003
19196,Henan,Dulukou Church,33.947432,113.961278,1,Protestantism,1988
19197,Henan,Yunhan Temple,33.801914,113.776975,3,Buddhism,1991
19198,Henan,Zhangzhuang Village Church,33.866495,113.776601,1,Protestantism,2003
19199,Henan,Beijie Church,33.816043,113.954278,1,Protestantism,1990
19200,Henan,Xiaoqu Church,33.849344,113.910403,1,Protestantism,1998
19201,Henan,Dakengli Church,33.870007,114.077609,1,Protestantism,1994
19202,Henan,Xiaoshi Church,33.881516,113.893902,1,Protestantism,1989
19203,Henan,Cizhong Township Church,34.754534,111.279959,1,Protestantism,1982
19204,Henan,Yadi Protestant Church,34.769282,111.195509,1,Protestantism,1990
19205,Henan,Hubin District Mosque,34.776085,111.219199,5,Islam,1985
19206,Henan,Duan Village Township Protestant Church,34.974923,111.833742,1,Protestantism,1983
19207,Henan,Chencun Township Protestant Church,34.805982,111.681218,1,Protestantism,1986
19208,Henan,Hongyang Town Protestant Church,34.758565,111.994817,1,Protestantism,1983
19209,Henan,Guoyuan Township Protestant Church,34.706042,111.766067,1,Protestantism,1983
19210,Henan,Chengguan Mosque,34.768098,111.753924,5,Islam,1984
19211,Henan,Yangshao Township Protestant Church,34.801614,111.991134,1,Protestantism,1983
19212,Henan,Xicun Township Protestant Church,34.666871,111.740426,1,Protestantism,1992
19213,Henan,Mianchi County Protestant Three-self Patriotic Movement Committee,34.757422,111.765033,10,Protestantism,1983
19214,Henan,Rencun Township Protestant Church,34.802165,111.920256,1,Protestantism,1983
19215,Henan,Chidi Township Protestant Church,35.007727,111.862439,1,Protestantism,1983
19216,Henan,Potou Township Protestant Church,35.031164,111.860089,1,Protestantism,1983
19217,Henan,Nancun Township Protestant Church,35.070489,111.854017,1,Protestantism,1983
19218,Henan,Yunmen Temple,34.841986,111.820747,3,Buddhism,2003
19219,Henan,Donggou Mosque Management Committee,34.772459,111.604691,5,Islam,1996
19220,Henan,Yinghao Town Protestant Church,34.724928,111.674762,1,Protestantism,1983
19221,Henan,Xiyang Township Protestant Church,34.78556,111.801394,1,Protestantism,1984
19222,Henan,Duzhong Township Protestant Church,34.666285,111.865226,1,Protestantism,1983
19223,Henan,Tianchi Township Protestant Church,34.661546,111.941411,1,Protestantism,1983
19224,Henan,Wufeng Buddhist Temple,34.843745,111.941686,3,Buddhism,2003
19225,Henan,Chengguan Town Protestant Church,35.022598,111.874602,1,Protestantism,1983
19226,Henan,Zhangcun Town Protestant Church,34.786067,111.641111,1,Protestantism,1995
19227,Henan,Mageda Protestant Church,34.655895,111.520058,1,Protestantism,1997
19228,Henan,Temple Qian Protestant Church,34.566155,111.262175,1,Protestantism,1985
19229,Henan,Hugeda Church,34.636078,111.60563,1,Protestantism,1982
19230,Henan,Taluo Protestant Church,34.577792,111.688635,1,Protestantism,1998
19231,Henan,Dayanwa Protestant Church,34.666857,111.594577,1,Protestantism,1982
19232,Henan,Meng'en Protestant Church,34.715826,111.56279,1,Protestantism,2000
19233,Henan,Nanqu Protestant Church,34.684332,111.046255,1,Protestantism,2002
19234,Henan,Wuyuan Village Protestant Church,34.669191,111.052804,1,Protestantism,1999
19235,Henan,Wangyan Protestant Church,34.628939,111.659273,1,Protestantism,1987
19236,Henan,Yuezhuang Church,34.55661,111.660905,1,Protestantism,2002
19237,Henan,Xizhangcun Protestant Church,34.621861,111.22032,1,Protestantism,1989
19238,Henan,Yicun Township Protestant Church,34.696148,111.214403,1,Protestantism,1982
19239,Henan,Huang Village Protestant Church,34.698747,111.044337,1,Protestantism,2002
19240,Henan,Dianzi Village Protestant Church,34.534733,111.413212,1,Protestantism,1991
19241,Henan,Yuandian Town Protestant Church,34.683577,111.071026,1,Protestantism,1997
19242,Henan,Dongfan Church,34.68529,111.322961,1,Protestantism,1998
19243,Henan,Gongqian Protestant Church,34.612118,111.467295,1,Protestantism,1999
19244,Henan,Wei Village Church,34.747749,111.359833,1,Protestantism,2000
19245,Henan,Guanzhuang Protestant Church,34.713391,111.053746,1,Protestantism,2003
19246,Henan,Daying Town Protestant Church,34.699161,111.07373,1,Protestantism,1982
19247,Henan,Chaiwa Township Protestant Church,34.801525,111.545982,1,Protestantism,1997
19248,Henan,Yuli Protestant Church,34.659251,111.07366,1,Protestantism,1999
19249,Henan,Touyu Protestant Church,34.570307,111.554326,1,Protestantism,1985
19250,Henan,Wentang Village Protestant Central Church,34.716479,111.109522,1,Protestantism,2001
19251,Henan,Guanyintang Town Protestant Church,34.715826,111.56279,1,Protestantism,1985
19252,Henan,Zhangmao Township Protestant Church,34.72137,111.392769,1,Protestantism,1984
19253,Henan,Chitou Protestant Church,34.596444,111.505827,1,Protestantism,1997
19254,Henan,Zhangbian Protestant Church,34.651143,111.142611,1,Protestantism,1982
19255,Henan,Yanshan Protestant Church,34.799269,111.420759,1,Protestantism,1985
19256,Henan,Caiyuan Township Protestant Church,34.676912,111.282365,1,Protestantism,1982
19257,Henan,Cheng Village Protestant Church,34.715981,111.072872,1,Protestantism,2000
19258,Henan,Shan County Mosque,34.683577,111.071026,5,Islam,1975
19259,Henan,Baibu Protestant Church,34.679448,111.633824,1,Protestantism,1998
19260,Henan,Chengguan Town Lower Temple Management Committee,34.052999,111.045476,5,Islam,1993
19261,Henan,Fanli Town Protestant Church,33.993219,111.070068,1,Protestantism,1999
19262,Henan,Dongping Church,34.091186,111.030716,1,Protestantism,1990
19263,Henan,Su Village Religious Board,34.098941,111.125192,1,Protestantism,1991
19264,Henan,Hujiazhai Religious Board,34.07262,111.07661,1,Protestantism,1970
19265,Henan,Panhe Township Protestant Church,34.08438,110.835821,1,Protestantism,1980
19266,Henan,Chengguan Town Mosque Management Committee,34.05277,111.04713,5,Islam,2001
19267,Henan,Heima Mosque,34.052762,111.037342,5,Islam,1952
19268,Henan,Beiguan Upper Temple Management Committee,34.052999,111.045476,5,Islam,1982
19269,Henan,Qianyao Protestant Church,34.064256,111.311501,1,Protestantism,2003
19270,Henan,Zhangma Religious Board,34.033915,111.031263,1,Protestantism,1991
19271,Henan,Chengguan Town Protestant Church,34.053347,111.04461,1,Protestantism,1992
19272,Henan,Zhuyangguan Town Protestant Church,33.721455,111.158612,1,Protestantism,1983
19273,Henan,Huayuantou Church,34.739374,111.877438,1,Protestantism,1992
19274,Henan,Pei Village Church,34.741766,111.870612,1,Protestantism,1989
19275,Henan,Yima City Protestant Three-self Patriotic Movement Committee,34.725857,111.927623,10,Protestantism,1983
19276,Henan,Yima City Mosque Management Committee,34.739374,111.877438,5,Islam,2001
19277,Henan,Changcun Village Church,34.713916,111.919443,1,Protestantism,1995
19278,Henan,Maling Village Protestant Church,34.749318,111.837788,1,Protestantism,1997
19279,Henan,Yima Village Buddhist Lay Organization,34.751873,111.869125,3,Buddhism,2001
19280,Henan,Qingfeng Temple,34.746158,111.924743,3,Buddhism,2003
19281,Henan,Xiashi Church,34.491697,111.041902,1,Protestantism,1996
19282,Henan,Dongqiu Village Protestant Church,34.574194,110.781255,1,Protestantism,1992
19283,Henan,Su Village Religious Site,34.425343,110.942061,4,Daoism,2000
19284,Henan,Li Village Church,34.497429,110.919739,1,Protestantism,1990
19285,Henan,Leijiaying Protestant Church,34.581442,110.707678,1,Protestantism,1992
19286,Henan,Xiwang Church,34.659911,110.977196,1,Protestantism,1985
19287,Henan,Dongce Village Church,34.534944,110.797611,1,Protestantism,1999
19288,Henan,Dongcang Village Church,34.514493,110.798726,1,Protestantism,1998
19289,Henan,Guxian Town Protestant Church,34.543748,110.551715,1,Protestantism,1998
19290,Henan,Wumu Church,34.431775,110.855637,1,Protestantism,1985
19291,Henan,Lujiagou Religious Site,34.425343,110.942061,1,Protestantism,2000
19292,Henan,Chengcun Township Protestant Church,34.517941,110.600804,1,Protestantism,1998
19293,Henan,Weijiamo Village Religious Site,34.358317,111.026034,1,Protestantism,2000
19294,Henan,Xindian Church,34.68851,111.012438,1,Protestantism,1985
19295,Henan,Yangping Town Protestant Church,34.514949,110.683948,1,Protestantism,1983
19296,Henan,Yangdian Town Protestant Church,34.577798,110.988383,1,Protestantism,1986
19297,Henan,Dongzhouzhuang Mosque,32.932839,112.688922,5,Islam,1990
19298,Henan,Yazhuang West Mosque,32.935446,112.734742,5,Islam,1989
19299,Henan,Libamiao Democratic Management Committee,33.003847,112.611726,4,Daoism,1993
19300,Henan,Huangchibei West Mosque,32.946202,112.712655,5,Islam,1990
19301,Henan,Yazhuang East Temple,32.935446,112.734742,5,Islam,1989
19302,Henan,Baihe Village Mosque,32.980577,112.611853,5,Islam,1995
19303,Henan,Xilizhuang Mosque,32.925677,112.684277,5,Islam,1898
19304,Henan,Huangchibei Mosque,32.946202,112.712655,5,Islam,1990
19305,Henan,Lingshan Temple,33.085805,112.706729,3,Buddhism,2000
19306,Henan,Nanyang City Daoist Association,33.012711,112.447597,4,Daoism,2004
19307,Henan,Xiaodongguan Mosque,33.003784,112.539559,5,Islam,1996
19308,Henan,Nanyang County Protestant Three-self Patriotic Movement Committee,33.120286,112.598341,1,Protestantism,1981
19309,Henan,Liangshuiquan Mosque,33.112394,112.500631,5,Islam,1975
19310,Henan,Meigang Protestant Church,33.122859,112.576339,1,Protestantism,1994
19311,Henan,Baoyuan Temple,32.996443,112.522892,4,Daoism,1996
19312,Henan,Shaogou Village Mosque,33.026979,112.455658,5,Islam,1970
19313,Henan,Yuhuang Temple Management Committee,32.996443,112.522892,4,Daoism,1994
19314,Henan,Taishan Temple Management Committee,33.03026,112.573184,4,Daoism,1994
19315,Henan,Liaodong Village Three-self Patriotic Movement Committee,32.996443,112.522892,10,Protestantism,2002
19316,Henan,Niangniang Temple,33.459272,112.238143,4,Daoism,1995
19317,Henan,Danxia Temple,33.489749,112.429165,3,Buddhism,1996
19318,Henan,Nanzhao County Catholic Church,33.489749,112.429165,2,Catholicism,1985
19319,Henan,Mount Zhongding Daoist Temple,33.352442,112.408459,4,Daoism,1985
19320,Henan,Guandi Temple,33.445203,112.719152,4,Daoism,1994
19321,Henan,Xingyang Temple Management Committee,33.361227,112.416576,4,Daoism,1989
19322,Henan,Xinzhuang Mosque,33.323832,113.167181,5,Islam,1804
19323,Henan,Hezhuang Mosque,33.241398,113.14841,5,Islam,1952
19324,Henan,Mount Xiaoding Daoist Management Committee,33.323832,113.167181,4,Daoism,1987
19325,Henan,Peak Yuhuang Temple,33.173725,113.078866,4,Daoism,1988
19326,Henan,Dushu Street Mosque Management Committee,33.2574,113.025,5,Islam,2001
19327,Henan,Dongguan Mosque,33.253303,113.011431,5,Islam,1950
19328,Henan,Sheping Temple,33.309517,112.853301,4,Daoism,1980
19329,Henan,Lijiayin Mosque,33.432828,113.035184,5,Islam,1999
19330,Henan,Bandao Well Emperor Guangwu's Historical Site Management Committee,33.323832,113.167181,4,Daoism,2003
19331,Henan,Baizhuang Mosque,33.233665,113.14766,5,Islam,1998
19332,Henan,Beiguan City God Temple Management Committee,33.300081,112.749522,4,Daoism,2002
19333,Henan,Liuzhuang Mosque,33.233665,113.14766,5,Islam,1923
19334,Henan,Zhuangke Mosque,33.246814,112.928673,5,Islam,1928
19335,Henan,Liuhuigang Mosque,33.226321,113.173244,5,Islam,1906
19336,Henan,Xiaojie Mosque Management Committee,33.333038,113.170832,5,Islam,1982
19337,Henan,Zushi Temple,33.252693,113.021068,4,Daoism,2002
19338,Henan,Huiche Town Church,33.270829,111.559946,1,Protestantism,1987
19339,Henan,Tianguan Township Three-self Patriotic Protestant Church,33.151192,111.682932,1,Protestantism,1991
19340,Henan,Xixia County Daoist Association,33.292136,111.492362,4,Daoism,1984
19341,Henan,Sishan Village Church,33.288581,111.474671,1,Protestantism,2001
19342,Henan,Xixia County Buddhist Association,33.292906,111.486554,30,Buddhism,1997
19343,Henan,Xixia County South Mosque,33.296295,111.479672,5,Islam,2000
19344,Henan,Mount Yuncai Observatory,33.382208,111.259741,4,Daoism,1993
19345,Henan,Chengguan Church,33.296295,111.479672,1,Protestantism,1991
19346,Henan,Xianmi Garden,33.3119,111.48029,3,Buddhism,1996
19347,Henan,Xixia County Protestant Association,33.296295,111.479672,10,Protestantism,1995
19348,Henan,Mount Wuduo Xianshi Temple,33.274516,112.211689,4,Daoism,1943
19349,Henan,Zhenping County Protestant Association Dafenzhuang Branch,33.060929,112.221889,10,Protestantism,2003
19350,Henan,Ancient Mosque Democratic Committee,33.035894,112.223215,5,Islam,1956
19351,Henan,Zaoyuan Town Protestant Church,32.982335,112.027937,1,Protestantism,1982
19352,Henan,Yejibo Church,33.156801,112.083507,1,Protestantism,2000
19353,Henan,Lüpo Mosque,32.86138,112.229236,5,Islam,1999
19354,Henan,Wujing Church,33.161928,112.092146,1,Protestantism,1986
19355,Henan,Zhenping County Daoist Association,33.033045,112.234824,4,Daoism,1997
19356,Henan,Guying Mosque,33.183141,112.095538,5,Islam,2000
19357,Henan,Zhenping County Islamic Association,33.110008,112.325684,5,Islam,1986
19358,Henan,Tiangang Mosque,32.961413,112.398703,5,Islam,1960
19359,Henan,Chengguan Town East Mosque,33.03606,112.236095,5,Islam,1999
19360,Henan,Fuzhai Church,33.156801,112.083507,1,Protestantism,1986
19361,Henan,Xuying Church,32.954041,112.070647,1,Protestantism,2000
19362,Henan,Heilongji Township Religious Site,32.879548,112.14712,1,Protestantism,1986
19363,Henan,Muzhuang Mosque,32.928377,112.092846,5,Islam,1965
19364,Henan,Xinsheng Protestant Church,33.091414,112.049391,1,Protestantism,1989
19365,Henan,Zhenping County Buddhist Association,33.134165,112.281405,30,Buddhism,1998
19366,Henan,Zhenping County Protestant Three-self Patriotic Association,33.156903,112.083472,10,Protestantism,1992
19367,Henan,Jiasong Town Protestant Church,32.944119,112.073342,1,Protestantism,1951
19368,Henan,Jiasong Town Mosque,32.944119,112.073342,5,Islam,1950
19369,Henan,Muslin Funeral Management Committee,33.03606,112.236095,5,Islam,1999
19370,Henan,Zhenping County Protestant Association,33.156903,112.083472,10,Protestantism,1986
