,Latitude,Longitude,Name_Type,province
566,29.631016923864514,111.44123338579676,,Hunan
567,29.67600396546864,111.50871394820295,,Hunan
568,28.834382255249736,112.6894463828746,,Hunan
569,28.670205315227644,112.93520047284147,,Hunan
570,28.8210739672112,113.0624809508168,,Hunan
571,28.826123102058187,112.74419415308729,,Hunan
572,28.805248312902407,112.71288196935362,,Hunan
573,28.69456468082634,112.94704352123952,,Hunan
574,29.467113235565215,112.91143635334782,,Hunan
575,29.50439624477159,112.85804736715738,,Hunan
576,29.49044407817616,112.96713961726424,,Hunan
577,28.749937189053483,112.47973278358022,,Hunan
578,28.73125075486831,112.47557063230246,,Hunan
579,28.768632100332336,112.1309556504985,,Hunan
580,28.747682007150104,112.50021751072516,,Hunan
581,29.27093143460854,112.6415726519128,,Hunan
582,26.047546491894572,113.40122123784185,,Hunan
583,26.024384869584527,113.3881673043768,,Hunan
584,26.052364808470898,112.78483521270635,,Hunan
585,25.63693305295563,113.30427657943345,,Hunan
586,26.546265602141872,113.60994240321281,,Hunan
587,26.451541588225297,113.83577438233795,,Hunan
588,26.367048239365026,113.37132885904752,,Hunan
589,26.483195451731188,113.52503067759677,,Hunan
590,25.828037549745112,112.72979732461765,,Hunan
591,25.520716833441377,112.93119125016207,,Hunan
592,26.829046066248527,113.71996659937278,,Hunan
593,26.720887538329094,113.73914930749365,,Hunan
594,26.76441077506611,113.53328266259916,,Hunan
595,26.431370746430133,111.9453691196452,,Hunan
596,26.831624797454424,112.38010769618162,,Hunan
597,26.60482337492512,111.62974606238768,,Hunan
598,27.78636040108102,110.32929260162153,,Hunan
599,27.78996202934697,110.28103854402046,,Hunan
600,28.69867202448064,110.76282303672096,,Hunan
601,28.676619536147083,110.72974430422063,,Hunan
602,28.67917952685891,110.73352429028837,,Hunan
603,27.99675476639715,110.79163664959572,,Hunan
604,28.22301346488337,110.50893369732506,,Hunan
605,27.96773007291061,110.82354060936592,,Hunan
606,28.207578799960295,110.48578169994046,,Hunan
607,28.22717481467363,110.51517522201044,,Hunan
608,28.139231391760806,110.4621785876412,,Hunan
609,28.20708636663112,110.5036765499467,,Hunan
610,27.603451495291228,109.54001424293683,,Hunan
611,27.66680428611353,110.02892892917029,,Hunan
612,27.688143049900212,110.05330807485034,,Hunan
613,26.778952083739682,110.00205262560952,,Hunan
614,27.984483187250948,112.38341428087644,,Hunan
615,27.67401943880266,112.51475915820397,,Hunan
616,27.69384301223366,112.56270101835048,,Hunan
617,27.984889752596217,111.67464662889434,,Hunan
618,27.86141092100628,111.58470138150942,,Hunan
619,27.96251138798871,111.64107908198307,,Hunan
620,27.8726177745726,111.72956416185889,,Hunan
621,27.87447702286045,111.66368353429068,,Hunan
622,28.251004073118214,111.64470260967731,,Hunan
623,27.959665113013916,111.67713716952088,,Hunan
624,27.831716814720583,111.59878772208087,,Hunan
625,27.938097076262267,111.6447851143934,,Hunan
626,28.05782185971113,111.6949712895667,,Hunan
627,28.23401943398379,111.61922565097568,,Hunan
628,27.91259271564362,111.64532957346542,,Hunan
629,27.91006380728719,112.2382057109308,,Hunan
630,28.07793572351191,112.11417908526786,,Hunan
631,27.9231597814919,112.01024267223784,,Hunan
632,27.909971049346385,111.99045957401957,,Hunan
633,27.980885305298056,112.20140795794708,,Hunan
634,28.09982148350103,112.16149372525155,,Hunan
635,27.99573713765236,112.22368570647853,,Hunan
636,28.052122612301105,112.21170641845166,,Hunan
637,27.89647033330952,112.01294299996428,,Hunan
638,27.904518199807065,111.98228029971058,,Hunan
639,28.11210837142602,112.25048155713904,,Hunan
640,27.785700175598656,112.19898826339798,,Hunan
641,28.012808739703047,112.11509260955458,,Hunan
642,28.018352055953862,112.1234075839308,,Hunan
643,28.03141444774983,112.18064417162473,,Hunan
644,27.924583477481175,112.22794271622178,,Hunan
645,28.029237409700613,112.1773786145509,,Hunan
646,27.8180756628015,112.11452549420225,,Hunan
647,27.89595811344838,111.96944017017256,,Hunan
648,27.931071959527813,112.02211093929171,,Hunan
649,27.9331276552841,112.02519448292614,,Hunan
650,28.066568549806895,112.23337532471034,,Hunan
651,27.772421094326848,112.32960764149027,,Hunan
652,27.928395511460934,111.95711776719142,,Hunan
653,28.019541958931956,112.12519243839795,,Hunan
654,28.156228091369453,112.24037313705419,,Hunan
655,27.7438088946042,112.2866893419063,,Hunan
656,27.773986214713133,112.27725482206971,,Hunan
657,27.90994377860476,111.99041866790712,,Hunan
658,27.930137410719492,112.01607211607924,,Hunan
659,27.902462752228995,111.97919712834349,,Hunan
660,28.021968407636663,112.12481411145501,,Hunan
661,27.809922314628807,112.10229547194321,,Hunan
662,27.928784689460656,112.20145103419098,,Hunan
663,28.047664629378247,112.04639044406737,,Hunan
664,27.892818893659904,111.96473134048985,,Hunan
665,28.05914512632701,112.06361118949052,,Hunan
666,28.027576705377115,112.17488755806566,,Hunan
667,28.173635962206497,109.94398944330973,,Hunan
668,29.213331064832794,110.1739465972492,,Hunan
669,29.569080905703387,113.39939485855507,,Hunan
670,29.27736109646663,111.77152314469997,,Hunan
671,26.038731061860975,113.40968659279146,,Hunan
672,26.436670839355624,111.95331925903345,,Hunan
673,27.437599094198088,113.04648564129715,,Hunan
674,27.26128099413779,110.8838964912067,,Hunan
675,26.928826094285576,110.71316314142838,,Hunan
676,29.272685367902877,111.87401105185431,,Hunan
677,29.25093350713457,111.73188176070187,,Hunan
678,29.282008211015537,111.77849381652332,,Hunan
679,29.246062753693316,111.72457563053999,,Hunan
680,27.899617633416607,109.88414445012492,,Hunan
681,27.961097579116664,109.978963868675,,Hunan
682,28.042132608178882,110.18507541226833,,Hunan
683,27.972124798126377,109.86264069718956,,Hunan
684,28.086429879847678,110.08352931977153,,Hunan
685,28.0686269382287,110.11058440734305,,Hunan
686,28.11524572702034,110.1710115905305,,Hunan
687,28.097530226015056,110.2957703390226,,Hunan
688,28.09329963033657,110.23791994550486,,Hunan
689,28.076735494668224,110.11933274200233,,Hunan
690,28.115276715754998,110.17714457363249,,Hunan
691,28.188375548897678,110.43664582334651,,Hunan
692,28.1316168983609,110.35937284754135,,Hunan
693,27.684003524825993,110.04709878723901,,Hunan
694,27.442284747835114,110.19140612175265,,Hunan
695,27.432558593566604,110.1768168903499,,Hunan
696,27.37525231732014,110.37383297598019,,Hunan
697,28.629757168211775,114.29432725231767,,Hunan
698,27.304864577283087,113.81999536592464,,Hunan
699,27.783153588242364,113.28618538236356,,Hunan
700,27.754232694954236,113.23236404243137,,Hunan
701,27.788214597917985,113.28333689687699,,Hunan
702,27.49154329491587,113.0514404423738,,Hunan
703,27.476051788960188,113.04267468344028,,Hunan
704,27.506943903996845,113.07454135599527,,Hunan
705,27.514916667306576,113.08650050095987,,Hunan
706,27.491955693672708,113.01846654050905,,Hunan
707,27.476574818955807,112.99539522843371,,Hunan
708,27.30641621961522,110.94498882942283,,Hunan
709,27.290407761968726,110.92097614295308,,Hunan
710,29.57484955742795,113.43412183614193,,Hunan
711,29.56774225710177,113.44491538565266,,Hunan
712,29.56579714251261,113.44199771376893,,Hunan
713,29.60221707092759,113.4966276063914,,Hunan
714,29.593743677262385,113.48391751589358,,Hunan
715,29.593021292048338,113.48283393807252,,Hunan
716,29.563652440852938,113.43878066127942,,Hunan
717,29.557647138747082,113.42977270812064,,Hunan
718,29.594372750922407,113.48486112638362,,Hunan
719,29.59974193806567,113.49291490709852,,Hunan
720,29.595327934507246,113.48629390176087,,Hunan
721,29.564467631153626,113.44000344673046,,Hunan
722,29.595982361993123,113.48727554298969,,Hunan
723,29.60338174394624,113.49837461591937,,Hunan
724,29.56452076491464,113.44008314737198,,Hunan
725,29.57586739594027,113.45710309391042,,Hunan
726,29.57444477004447,113.45496915506672,,Hunan
727,28.90271734178814,113.88250801268222,,Hunan
728,29.079394748345436,113.41596062251816,,Hunan
729,29.076398197215816,113.41146579582372,,Hunan
730,29.234245889693028,112.56292983453953,,Hunan
731,29.153081692185275,112.3409760382779,,Hunan
732,29.125538002523943,111.82347750378591,,Hunan
733,29.285661438037458,111.78397365705621,,Hunan
734,26.03661648476409,113.38047172714614,,Hunan
735,26.046669273736033,113.39990541060405,,Hunan
736,26.333978775318087,111.96534066297714,,Hunan
737,27.66713975462526,112.52264613193788,,Hunan
738,27.823549897956003,112.38878284693402,,Hunan
739,27.820719099321124,112.44818514898168,,Hunan
740,28.227466908998743,111.6093968634981,,Hunan
741,27.92624697644633,111.7949764646695,,Hunan
742,28.127359840716473,112.18849376107471,,Hunan
743,28.114614753429375,112.20363863014406,,Hunan
744,28.167976296036805,112.25799544405523,,Hunan
745,28.038739967058916,112.24386195058838,,Hunan
